order_id,order_date,region,channel,product_category,product,quantity,unit_price,total_price,customer_id
ORD-00843,2025-01-04,LATAM,Mobile,Home,Vacuum,3,215.03,645.09,CUST-0148
ORD-00844,2025-10-07,APAC,Online,Clothing,Dress,5,107.06,535.30,CUST-0148
ORD-00845,2025-02-27,LATAM,Mobile,Electronics,Smartwatch,8,339.67,2717.36,CUST-0149
ORD-00846,2025-05-24,NA,Mobile,Electronics,Headphones,9,206.11,1854.99,CUST-0120
ORD-00847,2025-12-06,NA,Mobile,Books,Fiction Novel,4,17.85,71.40,CUST-0246
ORD-00848,2025-06-25,NA,In-Store,Books,Children's Book,5,15.51,77.55,CUST-0137
ORD-00849,2025-06-19,APAC,In-Store,Sports,Tennis Racket,8,122.66,981.28,CUST-0108
ORD-00850,2025-11-02,APAC,Mobile,Home,Vacuum,1,232.87,232.87,CUST-0192
ORD-00851,2025-10-24,NA,Mobile,Books,Biography,1,24.93,24.93,CUST-0044
ORD-00852,2025-02-12,NA,In-Store,Home,Lamp,1,42.12,42.12,CUST-0033
ORD-00853,2025-05-12,NA,Mobile,Home,Vacuum,10,205.54,2055.40,CUST-0004
ORD-00854,2025-07-09,EU,In-Store,Clothing,Dress,3,115.25,345.75,CUST-0207
ORD-00855,2025-01-17,NA,Online,Clothing,Sneakers,3,103.53,310.59,CUST-0088
ORD-00856,2025-07-31,LATAM,Online,Books,Cookbook,8,32.27,258.16,CUST-0198
ORD-00857,2025-06-26,APAC,Online,Sports,Dumbbells,4,86.98,347.92,CUST-0014
ORD-00858,2025-06-04,EU,In-Store,Electronics,Headphones,8,174.53,1396.24,CUST-0122
ORD-00859,2025-08-11,APAC,In-Store,Sports,Bicycle,5,580.80,2904.00,CUST-0004
ORD-00860,2025-01-22,APAC,In-Store,Sports,Running Shoes,9,137.13,1234.17,CUST-0025
ORD-00861,2025-02-20,LATAM,In-Store,Books,Biography,6,22.35,134.10,CUST-0066
ORD-00862,2025-12-13,EU,In-Store,Clothing,Dress,4,110.66,442.64,CUST-0177
ORD-00863,2025-01-07,NA,Mobile,Books,Fiction Novel,1,19.79,19.79,CUST-0106
ORD-00864,2025-05-26,EU,Online,Electronics,Tablet,6,457.91,2747.46,CUST-0065
ORD-00865,2025-11-01,EU,Mobile,Electronics,Smartwatch,2,277.46,554.92,CUST-0169
ORD-00866,2025-03-08,EU,Online,Electronics,Laptop,2,1328.32,2656.64,CUST-0097
ORD-00867,2025-02-08,LATAM,In-Store,Clothing,Jacket,5,138.61,693.05,CUST-0164
ORD-00868,2025-02-07,NA,In-Store,Sports,Running Shoes,5,116.82,584.10,CUST-0071
ORD-00869,2025-05-16,LATAM,Online,Sports,Running Shoes,1,120.57,120.57,CUST-0046
ORD-00870,2025-11-27,NA,Online,Sports,Dumbbells,10,82.26,822.60,CUST-0126
ORD-00871,2025-02-24,LATAM,Mobile,Books,Textbook,4,87.91,351.64,CUST-0234
ORD-00872,2025-10-20,APAC,In-Store,Home,Coffee Maker,1,78.47,78.47,CUST-0187
ORD-00873,2025-01-01,NA,Mobile,Electronics,Tablet,3,522.93,1568.79,CUST-0239
ORD-00874,2025-07-20,NA,Mobile,Sports,Running Shoes,3,137.80,413.40,CUST-0148
ORD-00875,2025-02-05,EU,Online,Sports,Bicycle,7,631.26,4418.82,CUST-0139
ORD-00876,2025-07-03,APAC,In-Store,Sports,Bicycle,2,663.11,1326.22,CUST-0086
ORD-00877,2025-06-24,LATAM,In-Store,Electronics,Laptop,6,1212.47,7274.82,CUST-0021
ORD-00878,2025-07-16,EU,In-Store,Clothing,Jeans,9,56.02,504.18,CUST-0170
ORD-00879,2025-11-20,EU,Online,Sports,Yoga Mat,6,39.84,239.04,CUST-0113
ORD-00880,2025-10-31,LATAM,In-Store,Electronics,Headphones,1,191.87,191.87,CUST-0062
ORD-00881,2025-08-19,NA,Online,Electronics,Smartwatch,5,319.97,1599.85,CUST-0248
ORD-00882,2025-01-22,NA,Online,Home,Coffee Maker,6,97.77,586.62,CUST-0104
ORD-00883,2025-10-24,NA,Online,Books,Textbook,9,76.05,684.45,CUST-0060
ORD-00884,2025-11-13,EU,Mobile,Clothing,Sneakers,1,94.18,94.18,CUST-0012
ORD-00885,2025-06-07,NA,In-Store,Clothing,T-Shirt,3,25.99,77.97,CUST-0211
ORD-00886,2025-02-24,LATAM,Mobile,Books,Cookbook,10,26.08,260.80,CUST-0030
ORD-00887,2025-08-07,LATAM,In-Store,Books,Cookbook,2,32.74,65.48,CUST-0087
ORD-00888,2025-04-20,NA,Mobile,Electronics,Smartwatch,9,285.18,2566.62,CUST-0196
ORD-00889,2025-03-14,LATAM,Online,Clothing,Jacket,2,124.07,248.14,CUST-0194
ORD-00890,2025-10-25,EU,Online,Home,Lamp,3,44.17,132.51,CUST-0011
ORD-00891,2025-09-07,NA,Online,Books,Textbook,3,72.65,217.95,CUST-0021
ORD-00892,2025-08-02,LATAM,Mobile,Clothing,T-Shirt,10,27.90,279.00,CUST-0178
ORD-00893,2025-09-25,LATAM,Online,Clothing,Jeans,3,67.73,203.19,CUST-0116
ORD-00894,2025-09-13,NA,Mobile,Clothing,Dress,1,113.18,113.18,CUST-0157
ORD-00895,2025-05-01,NA,Mobile,Home,Bed Linen,7,63.85,446.95,CUST-0050
ORD-00896,2025-10-04,EU,In-Store,Electronics,Smartwatch,6,354.82,2128.92,CUST-0130
ORD-00897,2025-03-18,LATAM,In-Store,Clothing,Jacket,1,127.14,127.14,CUST-0176
ORD-00898,2025-07-06,EU,In-Store,Clothing,Jeans,1,56.30,56.30,CUST-0073
ORD-00899,2025-08-21,NA,Mobile,Home,Bed Linen,10,81.87,818.70,CUST-0012
ORD-00900,2025-01-15,NA,Online,Electronics,Smartwatch,3,287.17,861.51,CUST-0125
ORD-00901,2025-08-03,APAC,Online,Clothing,Sneakers,10,97.27,972.70,CUST-0051
ORD-00902,2025-07-31,EU,In-Store,Electronics,Smartphone,4,747.51,2990.04,CUST-0223
ORD-00903,2025-01-28,LATAM,Online,Clothing,T-Shirt,8,25.64,205.12,CUST-0228
ORD-00904,2025-07-11,LATAM,Mobile,Clothing,Dress,8,99.38,795.04,CUST-0035
ORD-00905,2025-03-07,NA,In-Store,Clothing,Jacket,5,127.49,637.45,CUST-0009
ORD-00906,2025-03-29,APAC,Online,Clothing,T-Shirt,8,24.69,197.52,CUST-0195
ORD-00907,2025-11-23,EU,Mobile,Home,Lamp,3,48.91,146.73,CUST-0244
ORD-00908,2025-09-25,EU,Mobile,Books,Cookbook,2,29.21,58.42,CUST-0126
ORD-00909,2025-08-08,EU,Online,Sports,Bicycle,5,555.33,2776.65,CUST-0189
ORD-00910,2025-10-30,EU,Mobile,Home,Cookware Set,10,146.68,1466.80,CUST-0243
ORD-00911,2025-08-29,NA,In-Store,Electronics,Tablet,1,431.01,431.01,CUST-0188
ORD-00912,2025-12-23,NA,In-Store,Books,Textbook,8,92.90,743.20,CUST-0211
ORD-00913,2025-01-07,LATAM,Online,Sports,Dumbbells,2,86.49,172.98,CUST-0178
ORD-00914,2025-02-16,LATAM,Mobile,Clothing,Jacket,5,129.04,645.20,CUST-0005
ORD-00915,2025-10-26,LATAM,In-Store,Home,Vacuum,8,243.62,1948.96,CUST-0007
ORD-00916,2025-07-09,LATAM,Mobile,Clothing,Sneakers,3,103.26,309.78,CUST-0161
ORD-00917,2025-06-20,NA,In-Store,Electronics,Laptop,7,1341.64,9391.48,CUST-0136
ORD-00918,2025-04-17,NA,Mobile,Sports,Running Shoes,10,131.65,1316.50,CUST-0202
ORD-00919,2025-12-12,NA,Online,Home,Coffee Maker,9,102.02,918.18,CUST-0094
ORD-00920,2025-07-07,EU,Mobile,Sports,Running Shoes,8,134.65,1077.20,CUST-0094
ORD-00921,2025-04-15,APAC,Online,Books,Fiction Novel,9,19.13,172.17,CUST-0036
ORD-00922,2025-10-25,EU,Mobile,Books,Fiction Novel,8,19.28,154.24,CUST-0224
ORD-00923,2025-09-15,LATAM,In-Store,Clothing,Jacket,6,156.71,940.26,CUST-0175
ORD-00924,2025-09-06,NA,In-Store,Electronics,Laptop,6,1144.28,6865.68,CUST-0129
ORD-00925,2025-07-08,NA,Online,Books,Children's Book,5,14.78,73.90,CUST-0205
ORD-00926,2025-04-02,NA,Online,Sports,Yoga Mat,2,38.69,77.38,CUST-0074
ORD-00927,2025-09-12,EU,Mobile,Clothing,Jacket,2,148.28,296.56,CUST-0039
ORD-00928,2025-10-05,EU,In-Store,Electronics,Smartphone,7,969.74,6788.18,CUST-0239
ORD-00929,2025-01-11,EU,Online,Home,Cookware Set,8,171.41,1371.28,CUST-0075
ORD-00930,2025-07-30,APAC,Mobile,Electronics,Headphones,9,187.81,1690.29,CUST-0149
ORD-00931,2025-09-29,LATAM,In-Store,Home,Cookware Set,10,167.96,1679.60,CUST-0216
ORD-00932,2025-06-06,APAC,Online,Home,Lamp,3,50.38,151.14,CUST-0044
ORD-00933,2025-01-25,APAC,In-Store,Sports,Running Shoes,5,140.52,702.60,CUST-0038
ORD-00934,2025-12-31,APAC,Online,Sports,Dumbbells,10,95.82,958.20,CUST-0138
ORD-00935,2025-01-22,EU,In-Store,Clothing,Jeans,3,59.89,179.67,CUST-0082
ORD-00936,2025-12-29,APAC,In-Store,Home,Bed Linen,3,68.37,205.11,CUST-0009
ORD-00937,2025-03-25,APAC,Online,Clothing,Jacket,8,141.67,1133.36,CUST-0137
ORD-00938,2025-08-23,APAC,Online,Electronics,Tablet,8,540.28,4322.24,CUST-0238
ORD-00939,2025-12-28,LATAM,In-Store,Electronics,Smartwatch,9,303.80,2734.20,CUST-0076
ORD-00940,2025-08-15,NA,Mobile,Books,Cookbook,10,32.06,320.60,CUST-0087
ORD-00941,2025-03-01,NA,In-Store,Sports,Yoga Mat,3,42.14,126.42,CUST-0079
ORD-00942,2025-06-17,EU,Mobile,Books,Cookbook,8,28.72,229.76,CUST-0015
ORD-00943,2025-02-12,LATAM,Mobile,Books,Cookbook,5,27.26,136.30,CUST-0138
ORD-00944,2025-06-12,NA,Mobile,Electronics,Smartwatch,7,290.67,2034.69,CUST-0155
ORD-00945,2025-08-07,LATAM,In-Store,Home,Cookware Set,3,170.37,511.11,CUST-0095
ORD-00946,2025-08-17,NA,Online,Electronics,Smartphone,6,812.10,4872.60,CUST-0224
ORD-00947,2025-08-06,LATAM,Online,Sports,Bicycle,8,608.78,4870.24,CUST-0187
ORD-00948,2025-06-05,APAC,Online,Books,Children's Book,2,13.40,26.80,CUST-0122
ORD-00949,2025-11-24,APAC,In-Store,Books,Textbook,2,72.42,144.84,CUST-0235
ORD-00950,2025-03-12,EU,In-Store,Clothing,Dress,8,116.94,935.52,CUST-0052
ORD-00951,2025-06-04,APAC,In-Store,Home,Lamp,8,38.82,310.56,CUST-0214
ORD-00952,2025-01-02,APAC,In-Store,Books,Textbook,4,72.93,291.72,CUST-0040
ORD-00953,2025-09-09,EU,Online,Sports,Yoga Mat,5,39.01,195.05,CUST-0233
ORD-00954,2025-02-04,APAC,Mobile,Electronics,Smartphone,8,976.05,7808.40,CUST-0154
ORD-00955,2025-11-18,LATAM,Mobile,Sports,Tennis Racket,7,133.26,932.82,CUST-0176
ORD-00956,2025-01-09,APAC,Online,Electronics,Smartphone,9,909.40,8184.60,CUST-0217
ORD-00957,2025-12-21,APAC,Online,Books,Fiction Novel,3,17.03,51.09,CUST-0035
ORD-00958,2025-07-02,APAC,In-Store,Electronics,Smartphone,6,829.48,4976.88,CUST-0013
ORD-00959,2025-11-18,NA,Mobile,Books,Fiction Novel,9,16.35,147.15,CUST-0047
ORD-00960,2025-12-17,APAC,In-Store,Clothing,Dress,6,122.29,733.74,CUST-0205
ORD-00961,2025-03-15,EU,Mobile,Home,Coffee Maker,9,92.16,829.44,CUST-0004
ORD-00962,2025-03-25,EU,Online,Home,Bed Linen,8,73.02,584.16,CUST-0027
ORD-00963,2025-10-14,NA,In-Store,Books,Cookbook,4,32.66,130.64,CUST-0158
ORD-00964,2025-01-09,APAC,In-Store,Sports,Yoga Mat,2,43.83,87.66,CUST-0123
ORD-00965,2025-11-02,APAC,Online,Home,Vacuum,8,245.72,1965.76,CUST-0134
ORD-00966,2025-12-22,EU,In-Store,Home,Coffee Maker,2,82.50,165.00,CUST-0037
ORD-00967,2025-08-06,NA,Online,Clothing,Jeans,3,74.38,223.14,CUST-0177
ORD-00968,2025-02-25,NA,In-Store,Electronics,Tablet,7,431.38,3019.66,CUST-0009
ORD-00969,2025-12-08,NA,Online,Electronics,Smartphone,1,739.39,739.39,CUST-0003
ORD-00970,2025-04-05,APAC,Online,Books,Cookbook,10,33.61,336.10,CUST-0172
ORD-00971,2025-06-28,EU,Mobile,Electronics,Headphones,5,204.23,1021.15,CUST-0091
ORD-00972,2025-02-20,NA,Mobile,Books,Cookbook,9,30.63,275.67,CUST-0210
ORD-00973,2025-10-03,NA,Online,Clothing,Jeans,5,58.60,293.00,CUST-0002
ORD-00974,2025-04-05,NA,Online,Books,Textbook,6,90.05,540.30,CUST-0113
ORD-00975,2025-04-27,NA,In-Store,Home,Cookware Set,7,146.29,1024.03,CUST-0105
ORD-00976,2025-09-11,APAC,Mobile,Electronics,Tablet,2,502.96,1005.92,CUST-0196
ORD-00977,2025-09-10,LATAM,In-Store,Home,Lamp,1,39.36,39.36,CUST-0030
ORD-00978,2025-08-16,LATAM,In-Store,Sports,Tennis Racket,5,126.73,633.65,CUST-0058
ORD-00979,2025-09-01,APAC,Online,Sports,Dumbbells,2,95.07,190.14,CUST-0241
ORD-00980,2025-09-25,NA,Online,Electronics,Tablet,2,484.46,968.92,CUST-0169
ORD-00981,2025-02-22,EU,Online,Clothing,Sneakers,7,100.56,703.92,CUST-0190
ORD-00982,2025-07-26,EU,In-Store,Home,Vacuum,6,200.22,1201.32,CUST-0032
ORD-00983,2025-11-26,LATAM,In-Store,Sports,Running Shoes,10,133.65,1336.50,CUST-0242
ORD-00984,2025-09-19,EU,In-Store,Sports,Tennis Racket,7,137.55,962.85,CUST-0072
ORD-00985,2025-04-29,EU,Online,Electronics,Laptop,5,1196.16,5980.80,CUST-0161
ORD-00986,2025-01-14,EU,In-Store,Electronics,Laptop,2,1199.33,2398.66,CUST-0249
ORD-00987,2025-11-16,NA,Mobile,Books,Biography,3,22.58,67.74,CUST-0025
ORD-00988,2025-12-05,LATAM,Mobile,Books,Textbook,8,77.40,619.20,CUST-0128
ORD-00989,2025-10-04,NA,Online,Home,Lamp,6,49.18,295.08,CUST-0140
ORD-00990,2025-07-12,LATAM,Online,Sports,Yoga Mat,7,39.40,275.80,CUST-0114
ORD-00991,2025-06-05,EU,In-Store,Electronics,Headphones,9,188.61,1697.49,CUST-0227
ORD-00992,2025-09-07,NA,Mobile,Sports,Dumbbells,5,90.50,452.50,CUST-0196
ORD-00993,2025-09-01,EU,Mobile,Sports,Tennis Racket,9,122.60,1103.40,CUST-0144
ORD-00994,2025-07-13,APAC,In-Store,Electronics,Tablet,5,499.20,2496.00,CUST-0158
ORD-00995,2025-03-07,APAC,In-Store,Home,Coffee Maker,1,92.44,92.44,CUST-0215
ORD-00996,2025-08-08,APAC,In-Store,Books,Fiction Novel,6,17.36,104.16,CUST-0089
ORD-00997,2025-11-28,NA,Mobile,Home,Coffee Maker,4,83.19,332.76,CUST-0080
ORD-00998,2025-01-11,APAC,Online,Electronics,Smartphone,2,808.59,1617.18,CUST-0138
ORD-00999,2025-08-04,NA,Mobile,Sports,Bicycle,10,652.88,6528.80,CUST-0069
ORD-01000,2025-07-13,LATAM,In-Store,Sports,Tennis Racket,1,137.49,137.49,CUST-0147
ORD-01001,2025-12-12,APAC,In-Store,Books,Fiction Novel,8,15.84,126.72,CUST-0053
ORD-01002,2025-07-06,LATAM,Online,Books,Biography,3,24.83,74.49,CUST-0249
ORD-01003,2025-05-16,APAC,Mobile,Sports,Yoga Mat,9,36.57,329.13,CUST-0013
ORD-01004,2025-02-17,NA,Mobile,Sports,Dumbbells,10,91.19,911.90,CUST-0184
ORD-01005,2025-09-29,LATAM,Online,Home,Bed Linen,2,76.49,152.98,CUST-0122
ORD-01006,2025-06-03,APAC,Online,Home,Coffee Maker,5,90.13,450.65,CUST-0111
ORD-01007,2025-08-21,EU,Online,Sports,Bicycle,5,674.37,3371.85,CUST-0172
ORD-01008,2025-12-05,LATAM,In-Store,Books,Cookbook,10,29.99,299.90,CUST-0247
ORD-01009,2025-11-17,EU,In-Store,Books,Children's Book,7,16.96,118.72,CUST-0016
ORD-01010,2025-12-17,APAC,In-Store,Sports,Dumbbells,4,76.09,304.36,CUST-0196
ORD-01011,2025-07-31,APAC,Mobile,Sports,Running Shoes,2,135.22,270.44,CUST-0069
ORD-01012,2025-05-03,EU,Online,Clothing,Jacket,10,128.92,1289.20,CUST-0030
ORD-01013,2025-10-14,LATAM,Mobile,Electronics,Headphones,5,178.06,890.30,CUST-0112
ORD-01014,2025-01-15,APAC,Mobile,Electronics,Headphones,3,167.73,503.19,CUST-0067
ORD-01015,2025-09-06,NA,Online,Books,Cookbook,1,34.17,34.17,CUST-0201
ORD-01016,2025-02-02,LATAM,In-Store,Electronics,Smartphone,10,798.48,7984.80,CUST-0231
ORD-01017,2025-10-20,NA,Mobile,Electronics,Tablet,3,460.41,1381.23,CUST-0189
ORD-01018,2025-02-16,NA,In-Store,Books,Children's Book,5,14.98,74.90,CUST-0061
ORD-01019,2025-05-01,LATAM,Online,Home,Lamp,7,49.13,343.91,CUST-0240
ORD-01020,2025-05-21,LATAM,In-Store,Clothing,T-Shirt,3,22.86,68.58,CUST-0113
ORD-01021,2025-12-25,NA,In-Store,Books,Fiction Novel,8,18.18,145.44,CUST-0243
ORD-01022,2025-05-23,EU,In-Store,Books,Textbook,8,89.66,717.28,CUST-0226
ORD-01023,2025-11-07,NA,Mobile,Sports,Running Shoes,5,111.32,556.60,CUST-0009
ORD-01024,2025-11-24,APAC,Mobile,Clothing,Jacket,9,135.16,1216.44,CUST-0246
ORD-01025,2025-07-18,LATAM,In-Store,Electronics,Smartwatch,4,354.33,1417.32,CUST-0003
ORD-01026,2025-03-24,LATAM,Mobile,Home,Coffee Maker,4,84.53,338.12,CUST-0235
ORD-01027,2025-02-11,LATAM,In-Store,Home,Cookware Set,1,149.15,149.15,CUST-0211
ORD-01028,2025-02-21,EU,Mobile,Sports,Running Shoes,7,144.69,1012.83,CUST-0212
ORD-01029,2025-11-05,APAC,In-Store,Home,Lamp,2,43.00,86.00,CUST-0187
ORD-01030,2025-11-25,NA,In-Store,Electronics,Laptop,3,1246.86,3740.58,CUST-0035
ORD-01031,2025-02-26,EU,Mobile,Clothing,Jacket,6,143.18,859.08,CUST-0041
ORD-01032,2025-06-13,LATAM,Mobile,Clothing,Dress,7,119.66,837.62,CUST-0116
ORD-01033,2025-06-17,APAC,Online,Clothing,Jacket,3,147.87,443.61,CUST-0205
ORD-01034,2025-07-13,EU,Online,Electronics,Tablet,6,452.28,2713.68,CUST-0242
ORD-01035,2025-02-15,LATAM,Online,Electronics,Smartwatch,10,332.16,3321.60,CUST-0250
ORD-01036,2025-08-08,APAC,Online,Home,Vacuum,1,213.47,213.47,CUST-0154
ORD-01037,2025-03-02,LATAM,In-Store,Electronics,Smartphone,3,964.05,2892.15,CUST-0004
ORD-01038,2025-04-08,APAC,In-Store,Sports,Yoga Mat,4,42.56,170.24,CUST-0243
ORD-01039,2025-04-16,EU,In-Store,Sports,Bicycle,3,636.61,1909.83,CUST-0154
ORD-01040,2025-03-16,APAC,In-Store,Clothing,Sneakers,3,92.39,277.17,CUST-0008
ORD-01041,2025-07-09,LATAM,Online,Clothing,Dress,8,123.44,987.52,CUST-0150
ORD-01042,2025-12-21,EU,Mobile,Electronics,Tablet,3,555.72,1667.16,CUST-0102
ORD-01043,2025-02-18,NA,Online,Sports,Bicycle,10,602.46,6024.60,CUST-0143
ORD-01044,2025-11-07,NA,Online,Home,Vacuum,8,246.94,1975.52,CUST-0241
ORD-01045,2025-07-22,APAC,Online,Home,Lamp,10,43.39,433.90,CUST-0172
ORD-01046,2025-03-28,LATAM,In-Store,Books,Fiction Novel,10,16.27,162.70,CUST-0129
ORD-01047,2025-09-29,EU,In-Store,Sports,Dumbbells,2,80.34,160.68,CUST-0111
ORD-01048,2025-09-13,APAC,Mobile,Electronics,Smartphone,1,972.02,972.02,CUST-0224
ORD-01049,2025-05-15,APAC,Mobile,Home,Cookware Set,5,179.33,896.65,CUST-0157
ORD-01050,2025-09-09,EU,Mobile,Home,Cookware Set,3,151.15,453.45,CUST-0196
ORD-01051,2025-04-28,NA,In-Store,Sports,Yoga Mat,4,35.78,143.12,CUST-0047
ORD-01052,2025-09-11,LATAM,In-Store,Home,Vacuum,8,215.80,1726.40,CUST-0011
ORD-01053,2025-03-17,APAC,Online,Books,Textbook,8,84.82,678.56,CUST-0032
ORD-01054,2025-09-18,APAC,Mobile,Clothing,Jacket,3,154.07,462.21,CUST-0211
ORD-01055,2025-01-03,EU,In-Store,Books,Cookbook,10,34.48,344.80,CUST-0135
ORD-01056,2025-06-18,APAC,Mobile,Electronics,Headphones,8,189.55,1516.40,CUST-0007
ORD-01057,2025-02-24,APAC,Online,Electronics,Tablet,6,513.55,3081.30,CUST-0215
ORD-01058,2025-12-04,LATAM,Mobile,Electronics,Laptop,8,1319.05,10552.40,CUST-0123
ORD-01059,2025-01-23,LATAM,In-Store,Home,Lamp,1,42.70,42.70,CUST-0168
ORD-01060,2025-11-26,APAC,Online,Books,Cookbook,4,33.27,133.08,CUST-0073
ORD-01061,2025-07-24,EU,Online,Electronics,Smartwatch,10,308.61,3086.10,CUST-0066
ORD-01062,2025-03-25,LATAM,In-Store,Sports,Yoga Mat,1,44.23,44.23,CUST-0100
ORD-01063,2025-08-10,APAC,Mobile,Clothing,T-Shirt,5,24.93,124.65,CUST-0189
ORD-01064,2025-07-08,EU,In-Store,Books,Cookbook,6,31.49,188.94,CUST-0132
ORD-01065,2025-11-04,NA,In-Store,Sports,Bicycle,8,604.85,4838.80,CUST-0109
ORD-01066,2025-08-07,NA,Mobile,Home,Lamp,3,44.11,132.33,CUST-0024
ORD-01067,2025-03-21,LATAM,Mobile,Home,Cookware Set,4,167.09,668.36,CUST-0239
ORD-01068,2025-02-10,LATAM,In-Store,Books,Fiction Novel,5,17.83,89.15,CUST-0233
ORD-01069,2025-09-25,APAC,Mobile,Clothing,Jeans,5,71.66,358.30,CUST-0110
ORD-01070,2025-09-20,LATAM,In-Store,Electronics,Smartwatch,2,360.06,720.12,CUST-0028
ORD-01071,2025-07-01,NA,Mobile,Electronics,Tablet,10,546.92,5469.20,CUST-0066
ORD-01072,2025-04-04,LATAM,Online,Electronics,Laptop,8,1084.64,8677.12,CUST-0216
ORD-01073,2025-08-21,LATAM,Mobile,Electronics,Tablet,5,472.09,2360.45,CUST-0194
ORD-01074,2025-02-10,APAC,Mobile,Home,Bed Linen,3,68.50,205.50,CUST-0192
ORD-01075,2025-07-22,NA,Online,Electronics,Tablet,9,427.69,3849.21,CUST-0030
ORD-01076,2025-11-05,LATAM,In-Store,Sports,Bicycle,7,721.91,5053.37,CUST-0186
ORD-01077,2025-12-20,LATAM,In-Store,Books,Children's Book,6,15.86,95.16,CUST-0173
ORD-01078,2025-02-27,NA,Mobile,Electronics,Headphones,3,153.75,461.25,CUST-0209
ORD-01079,2025-03-16,EU,In-Store,Clothing,T-Shirt,4,24.86,99.44,CUST-0167
ORD-01080,2025-08-26,LATAM,In-Store,Books,Cookbook,2,28.21,56.42,CUST-0038
ORD-01081,2025-12-26,LATAM,In-Store,Electronics,Laptop,3,1344.87,4034.61,CUST-0114
ORD-01082,2025-05-31,LATAM,Online,Electronics,Tablet,10,461.39,4613.90,CUST-0146
ORD-01083,2025-08-10,LATAM,Mobile,Home,Coffee Maker,2,93.52,187.04,CUST-0107
ORD-01084,2025-01-19,LATAM,In-Store,Books,Children's Book,9,17.25,155.25,CUST-0125
ORD-01085,2025-09-07,NA,Mobile,Books,Children's Book,10,16.96,169.60,CUST-0060
ORD-01086,2025-02-02,LATAM,In-Store,Electronics,Tablet,10,472.38,4723.80,CUST-0069
ORD-01087,2025-06-27,LATAM,Online,Electronics,Tablet,10,565.84,5658.40,CUST-0115
ORD-01088,2025-08-13,EU,Mobile,Clothing,Jacket,4,138.71,554.84,CUST-0060
ORD-01089,2025-05-31,LATAM,In-Store,Home,Lamp,8,40.02,320.16,CUST-0186
ORD-01090,2025-05-25,NA,Mobile,Home,Cookware Set,3,165.85,497.55,CUST-0177
ORD-01091,2025-11-07,NA,In-Store,Sports,Dumbbells,3,77.34,232.02,CUST-0126
ORD-01092,2025-01-25,APAC,In-Store,Sports,Running Shoes,4,118.67,474.68,CUST-0005
ORD-01093,2025-09-15,NA,In-Store,Home,Vacuum,3,241.64,724.92,CUST-0009
ORD-01094,2025-10-15,LATAM,In-Store,Sports,Yoga Mat,10,36.72,367.20,CUST-0058
ORD-01095,2025-10-13,EU,Mobile,Home,Bed Linen,1,81.08,81.08,CUST-0069
ORD-01096,2025-08-13,LATAM,Online,Books,Children's Book,2,15.93,31.86,CUST-0205
ORD-01097,2025-02-22,NA,Mobile,Electronics,Smartwatch,10,347.09,3470.90,CUST-0211
ORD-01098,2025-07-05,APAC,Mobile,Electronics,Headphones,2,200.03,400.06,CUST-0041
ORD-01099,2025-02-20,APAC,In-Store,Sports,Tennis Racket,8,128.37,1026.96,CUST-0040
ORD-01100,2025-08-01,NA,Online,Clothing,T-Shirt,4,24.54,98.16,CUST-0197
ORD-01101,2025-02-13,APAC,Mobile,Sports,Running Shoes,5,130.20,651.00,CUST-0069
ORD-01102,2025-09-29,EU,Online,Sports,Running Shoes,4,116.41,465.64,CUST-0108
ORD-01103,2025-09-22,APAC,Online,Sports,Bicycle,7,727.62,5093.34,CUST-0204
ORD-01104,2025-09-22,NA,Online,Sports,Dumbbells,1,90.55,90.55,CUST-0242
ORD-01105,2025-03-26,NA,In-Store,Home,Bed Linen,7,85.84,600.88,CUST-0112
ORD-01106,2025-11-20,APAC,In-Store,Electronics,Headphones,10,156.12,1561.20,CUST-0183
ORD-01107,2025-06-10,APAC,Online,Sports,Tennis Racket,5,127.98,639.90,CUST-0233
ORD-01108,2025-12-25,LATAM,Mobile,Home,Lamp,10,50.68,506.80,CUST-0104
ORD-01109,2025-11-30,APAC,Mobile,Clothing,Dress,10,119.52,1195.20,CUST-0114
ORD-01110,2025-10-03,LATAM,Mobile,Sports,Dumbbells,5,74.40,372.00,CUST-0086
ORD-01111,2025-02-17,APAC,Mobile,Clothing,Dress,9,102.87,925.83,CUST-0131
ORD-01112,2025-10-04,APAC,Online,Home,Vacuum,1,188.84,188.84,CUST-0152
ORD-01113,2025-01-31,APAC,In-Store,Home,Cookware Set,9,141.30,1271.70,CUST-0216
ORD-01114,2025-11-30,NA,In-Store,Books,Biography,2,20.74,41.48,CUST-0241
ORD-01115,2025-05-01,EU,In-Store,Home,Lamp,1,44.37,44.37,CUST-0207
ORD-01116,2025-07-13,EU,Online,Home,Bed Linen,10,78.88,788.80,CUST-0134
ORD-01117,2025-07-04,NA,Online,Home,Lamp,10,40.85,408.50,CUST-0117
ORD-01118,2025-08-06,EU,In-Store,Sports,Bicycle,2,570.49,1140.98,CUST-0228
ORD-01119,2025-09-27,LATAM,In-Store,Clothing,Sneakers,2,91.27,182.54,CUST-0104
ORD-01120,2025-12-19,LATAM,Mobile,Books,Textbook,7,97.66,683.62,CUST-0239
ORD-01121,2025-09-06,LATAM,Online,Sports,Dumbbells,3,85.15,255.45,CUST-0183
ORD-01122,2025-08-22,NA,Mobile,Books,Children's Book,2,15.88,31.76,CUST-0122
ORD-01123,2025-03-02,LATAM,Online,Clothing,Dress,6,123.92,743.52,CUST-0155
